"code_region","departement","hopital","nature","service","etat","autre_precisez","annee_etat","date_etat","date_fin","effectif_total","postes_vacants","site_acquereur","local_devenu","description_victoire","commentaire","destination","nature_destination","prestataire","nb_lits_fermes","transforme_en","ght","ghi","region","id","geom"
"OCC","32","Vic-Fezensac - 32","public","unité spécialisée Alzheimer","fermé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fermeture et regroupement  nouvel hôpital : manque des services notamment Alzheimer",NULL,NULL,NULL,NULL,NULL,"GHT du Gers",NULL,"OCCITANIE",2773,"0101000020E6100000E92FE81E8808D33F810A89EB42E14540"
"OCC","34","CHBT Saint-Loup Agde - 34","public","médecine","réduit (lits fermés)",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fermeture médecine (10 lits) et réanimation (4 lits) fin 2021",NULL,NULL,NULL,"10",NULL,"GHT Est-Hérault et Sud-Aveyron","CHBT","OCCITANIE",1514,"0101000020E610000028FFF01F6CDD0B4032F8244033A64540"
"OCC","34","CHBT Saint-Loup Agde - 34","public","réanimation","réduit (lits fermés)",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fermeture médecine (10 lits) et réanimation (4 lits) fin 2021",NULL,NULL,NULL,"4",NULL,"GHT Est-Hérault et Sud-Aveyron","CHBT","OCCITANIE",1515,"0101000020E610000028FFF01F6CDD0B4032F8244033A64540"
"OCC","34","CHBT Saint-Loup Agde - 34","public","urgences de nuit","fermé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Est-Hérault et Sud-Aveyron","CHBT","OCCITANIE",1511,"0101000020E610000028FFF01F6CDD0B4032F8244033A64540"
"OCC","34","CHBT Saint-Loup Agde - 34","public","accueil médicalisé de jour","fermé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"été 2021",NULL,NULL,NULL,NULL,NULL,"GHT Est-Hérault et Sud-Aveyron","CHBT","OCCITANIE",1512,"0101000020E610000028FFF01F6CDD0B4032F8244033A64540"
"OCC","34","CHBT Saint-Loup Agde - 34","public","soins de suite et rééducation","réduit (lits fermés)",NULL,2021,"2021-09-01",NULL,NULL,NULL,NULL,NULL,NULL,"Réduction SSR de 30 lits septembre 2021",NULL,NULL,NULL,"30",NULL,"GHT Est-Hérault et Sud-Aveyron","CHBT","OCCITANIE",1513,"0101000020E610000028FFF01F6CDD0B4032F8244033A64540"
"OCC","34","CH Lodève - 34","public","CAPS","interrompu",NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Est-Hérault et Sud-Aveyron",NULL,"OCCITANIE",144,"0101000020E61000001F6B772C79860A409EFA7E0A84DD4540"
"OCC","34","CH Lodève - 34","public","chirurgie programmée","fermé",NULL,2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Est-Hérault et Sud-Aveyron",NULL,"OCCITANIE",143,"0101000020E61000001F6B772C79860A409EFA7E0A84DD4540"
"OCC","34","CH Lodève - 34","public","urgences","menacé",NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Est-Hérault et Sud-Aveyron",NULL,"OCCITANIE",541,"0101000020E61000001F6B772C79860A409EFA7E0A84DD4540"
"OCC","46","CH Coulon Gourdon - 46","public","urgences","menacé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Problèmes aux urgences du fait des réductions de Sarlat été 2021.",NULL,NULL,NULL,NULL,NULL,"GHT du Lot",NULL,"OCCITANIE",1486,"0101000020E6100000BBF845848E1CF63F3A2EB851535E4640"
"OCC","46","CH Coulon Gourdon - 46","public","maternité","fermé",NULL,2004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"remplacée par un Centre Périnatal de Proximité (CPP)",NULL,NULL,NULL,NULL,NULL,"GHT du Lot",NULL,"OCCITANIE",1481,"0101000020E6100000BBF845848E1CF63F3A2EB851535E4640"
"OCC","46","CH Coulon Gourdon - 46","public","pédiatrie","menacé",NULL,2003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT du Lot",NULL,"OCCITANIE",1484,"0101000020E6100000BBF845848E1CF63F3A2EB851535E4640"
"OCC","46","CH Coulon Gourdon - 46","public","chirurgie","réduit (autre)",NULL,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"devenue ambulatoire",NULL,NULL,NULL,NULL,NULL,"GHT du Lot",NULL,"OCCITANIE",1482,"0101000020E6100000BBF845848E1CF63F3A2EB851535E4640"
"OCC","46","CH Coulon Gourdon - 46","public","maternité","menacé",NULL,2003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT du Lot",NULL,"OCCITANIE",1483,"0101000020E6100000BBF845848E1CF63F3A2EB851535E4640"
"OCC","46","CH Coulon Gourdon - 46","public","chirurgie","menacé",NULL,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Chir 2010-2011",NULL,NULL,NULL,NULL,NULL,"GHT du Lot",NULL,"OCCITANIE",1485,"0101000020E6100000BBF845848E1CF63F3A2EB851535E4640"
"OCC","46","CH de Bigorre Tarbes - 46","public","urgences","menacé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Grosse crise aux urgences et au SAMU automne 2021",NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","CH Tarbes-Lourdes","OCCITANIE",600,"0101000020E6100000E2B3F2E6EFC2AC3F409978C0349C4540"
"OCC","46","CH de Bigorre Tarbes - 46","public","SAMU","menacé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Grosse crise aux urgences et au SAMU automne 2021",NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","CH Tarbes-Lourdes","OCCITANIE",601,"0101000020E6100000E2B3F2E6EFC2AC3F409978C0349C4540"
"OCC","46","CH Figeac - 46","public","maternité","fermé",NULL,2019,"2019-05-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT du Lot",NULL,"OCCITANIE",1563,"0101000020E6100000AB2C03599F3B0040CF7C57610A4E4640"
"OCC","46","CH Figeac - 46","public","chirurgie","menacé","à vérifier",2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT du Lot",NULL,"OCCITANIE",1564,"0101000020E6100000AB2C03599F3B0040CF7C57610A4E4640"
"OCC","46","CH L. Conte Gramat - 46","public","médecine","menacé",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT du Lot",NULL,"OCCITANIE",669,"0101000020E6100000EBEC12805993FB3F79146CD4BE634640"
"OCC","46","CH Saint-Jacques de Saint-Céré - 46",NULL,"maternité","fermé",NULL,1997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT du Lot",NULL,"OCCITANIE",438,"0101000020E6100000D906A2222448FE3F69BA9936006E4640"
"OCC","48","CHL Fanny Ramadier Saint-Chély d'Apcher - 48","public","soins de suite et rééducation","menacé",NULL,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Menace SSR de 2011 à 2015",NULL,NULL,NULL,NULL,NULL,"GHT Lozère",NULL,"OCCITANIE",647,"0101000020E610000015591DDEB53B0A403AD875DA70674640"
"OCC","48","CHL Fanny Ramadier Saint-Chély d'Apcher - 48","public","maternité","fermé",NULL,1991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Lozère",NULL,"OCCITANIE",257,"0101000020E610000015591DDEB53B0A403AD875DA70674640"
"OCC","48","CHL Fanny Ramadier Saint-Chély d'Apcher - 48","public","soins de suite et rééducation","fermé",NULL,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Lozère",NULL,"OCCITANIE",258,"0101000020E610000015591DDEB53B0A403AD875DA70674640"
"OCC","48","CH Lozère - Mende - 48","public","réanimation","menacé",NULL,NULL,"2012-08-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Lozère","CHI Lozère","OCCITANIE",1766,"0101000020E6100000B0BF9F2DFDEC0B405DE631E3E0424640"
"OCC","48","CH Théophile Roussel Florac - 48","public","médecine","réduit (lits fermés)",NULL,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5",NULL,"GHT Lozère",NULL,"OCCITANIE",1825,"0101000020E61000003B102411F4C70C4046D6D899AB294640"
"OCC","65","CH Bagnères de Bigorre - 65","public","urgences de nuit","interrompu",NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées",NULL,"OCCITANIE",2791,"0101000020E61000001D5851AF1E46C33FFB9A98BCB6884540"
"OCC","65","CH Bagnères de Bigorre - 65","public","urgences de nuit","maintenu",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,"Urgences de nuit difficilement maintenues en été 2021 : victoire partielle",NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées",NULL,"OCCITANIE",2795,"0101000020E61000001D5851AF1E46C33FFB9A98BCB6884540"
"OCC","65","CH Bagnères de Bigorre - 65","public","urgences de nuit","menacé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées",NULL,"OCCITANIE",2794,"0101000020E61000001D5851AF1E46C33FFB9A98BCB6884540"
"OCC","65","CH Bagnères de Bigorre - 65","public","urgences","menacé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées",NULL,"OCCITANIE",2792,"0101000020E61000001D5851AF1E46C33FFB9A98BCB6884540"
"OCC","65","CH Bagnères de Bigorre - 65","public","urgences","menacé",NULL,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées",NULL,"OCCITANIE",2793,"0101000020E61000001D5851AF1E46C33FFB9A98BCB6884540"
"OCC","65","CH Bagnères de Bigorre - 65","public","buanderie","fermé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées",NULL,"OCCITANIE",2790,"0101000020E61000001D5851AF1E46C33FFB9A98BCB6884540"
"OCC","65","CH Lourdes - 65","public","addictologie","transféré",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CH de Bigorre Tarbes - 46","public",NULL,NULL,NULL,"GHT des Hautes-Pyrénées","GH Tarbes Lourdes","OCCITANIE",1946,"0101000020E610000004EC45924180A7BF6D26CB29BC8B4540"
"OCC","65","CH Lourdes - 65","public","réanimation","menacé",NULL,2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Crise globale : risque disparition 2014, et de fermeture de la maternité et de la réanimation",NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","GH Tarbes Lourdes","OCCITANIE",1950,"0101000020E610000004EC45924180A7BF6D26CB29BC8B4540"
"OCC","65","CH Lourdes - 65","public","maternité","menacé",NULL,2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Crise globale : risque disparition 2014, et de fermeture de la maternité et de la réanimation",NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","GH Tarbes Lourdes","OCCITANIE",1949,"0101000020E610000004EC45924180A7BF6D26CB29BC8B4540"
"OCC","65","CH Lourdes - 65","public","maternité","fermé",NULL,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","GH Tarbes Lourdes","OCCITANIE",1951,"0101000020E610000004EC45924180A7BF6D26CB29BC8B4540"
"OCC","65","CH Lourdes - 65","public","endoscopie","réduit (autre)",NULL,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","GH Tarbes Lourdes","OCCITANIE",1945,"0101000020E610000004EC45924180A7BF6D26CB29BC8B4540"
"OCC","65","CH Lourdes - 65","public","chirurgie","réduit (autre)",NULL,2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","GH Tarbes Lourdes","OCCITANIE",1943,"0101000020E610000004EC45924180A7BF6D26CB29BC8B4540"
"OCC","65","CH Lourdes - 65","public","gastrologie","réduit (autre)",NULL,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","GH Tarbes Lourdes","OCCITANIE",1944,"0101000020E610000004EC45924180A7BF6D26CB29BC8B4540"
"OCC","65","CH Lourdes - 65","public","HIV","transféré",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CH de Bigorre Tarbes - 46","public",NULL,NULL,NULL,"GHT des Hautes-Pyrénées","GH Tarbes Lourdes","OCCITANIE",1947,"0101000020E610000004EC45924180A7BF6D26CB29BC8B4540"
"OCC","65","CH Lourdes - 65","public","maladies infectieuses","fermé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","GH Tarbes Lourdes","OCCITANIE",1948,"0101000020E610000004EC45924180A7BF6D26CB29BC8B4540"
"OCC","65","CH Lourdes - 65","public","cardiologie","réduit (autre)",NULL,2009,"2009-01-01",NULL,NULL,NULL,NULL,NULL,NULL,"Cardio Explorations fonctionnelles - janvier 2009",NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","GH Tarbes Lourdes","OCCITANIE",1942,"0101000020E610000004EC45924180A7BF6D26CB29BC8B4540"
"OCC","65","Hôpitaux de Lannemezan - 65",NULL,"psychiatrie","maintenu",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,"psychiatrie et chirurgie maintenues pour 5 ans (2012)",NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","Hôpitaux de Lannemezan","OCCITANIE",2160,"0101000020E61000003E8279720C75DA3F86AAA9FAD78E4540"
"OCC","65","Hôpitaux de Lannemezan - 65",NULL,"bloc opératoire","réduit (autre)","fermé la nuit",2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bloc opératoire la nuit - octobre 2009 et à nouveau pour fin 2011-2012",NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","Hôpitaux de Lannemezan","OCCITANIE",2156,"0101000020E61000003E8279720C75DA3F86AAA9FAD78E4540"
"OCC","65","Hôpitaux de Lannemezan - 65",NULL,"chirurgie","menacé","à vérifier",2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","Hôpitaux de Lannemezan","OCCITANIE",2157,"0101000020E61000003E8279720C75DA3F86AAA9FAD78E4540"
"OCC","65","Hôpitaux de Lannemezan - 65",NULL,"bloc opératoire","réouvert",NULL,2011,"2011-12-01",NULL,NULL,NULL,NULL,NULL,"Le bloc chirurgical resterait ouvert la nuit (décembre 2011) ",NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","Hôpitaux de Lannemezan","OCCITANIE",2159,"0101000020E61000003E8279720C75DA3F86AAA9FAD78E4540"
"OCC","65","Hôpitaux de Lannemezan - 65",NULL,"chirurgie","maintenu",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,"psychiatrie et chirurgie maintenues pour 5 ans (2012)",NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","Hôpitaux de Lannemezan","OCCITANIE",2161,"0101000020E61000003E8279720C75DA3F86AAA9FAD78E4540"
"OCC","65","Hôpitaux de Lannemezan - 65",NULL,"maternité","victoire",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Succès à plusieurs reprises au tribunal administratif et autres tribunaux mais pas de réouverture de la maternité",NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","Hôpitaux de Lannemezan","OCCITANIE",2158,"0101000020E61000003E8279720C75DA3F86AAA9FAD78E4540"
"OCC","65","Hôpitaux de Lannemezan - 65",NULL,"maternité","fermé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","Hôpitaux de Lannemezan","OCCITANIE",2154,"0101000020E61000003E8279720C75DA3F86AAA9FAD78E4540"
"OCC","65","Hôpitaux de Lannemezan - 65",NULL,"bloc opératoire","réduit (autre)","fermé la nuit",2009,"2009-10-01",NULL,NULL,NULL,NULL,NULL,NULL,"Bloc opératoire la nuit - octobre 2009 et à nouveau pour fin 2011-2012",NULL,NULL,NULL,NULL,NULL,"GHT des Hautes-Pyrénées","Hôpitaux de Lannemezan","OCCITANIE",2155,"0101000020E61000003E8279720C75DA3F86AAA9FAD78E4540"
"OCC","66","CH Perpignan - 66",NULL,"hélicoptère","menacé",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Aude-Pyrénées",NULL,"OCCITANIE",673,"0101000020E610000003612004501E0740F6BAF605E05C4540"
"OCC","81","CH Albi - 81","public","entretien","sous-traité",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Coeur d'Occitanie",NULL,"OCCITANIE",1905,"0101000020E61000001086FC9A16230140B9FD747081F64540"
"OCC","81","CH Albi - 81","public","endocrinologie","réduit (lits fermés)",NULL,2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Endocrinologie chute de 27 à 11 lits 2008",NULL,NULL,NULL,"16",NULL,"GHT Coeur d'Occitanie",NULL,"OCCITANIE",1897,"0101000020E61000001086FC9A16230140B9FD747081F64540"
"OCC","81","CH Albi - 81","public","nettoyage","sous-traité",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nettoyage et entretien privatisés 2012",NULL,NULL,NULL,NULL,NULL,"GHT Coeur d'Occitanie",NULL,"OCCITANIE",1904,"0101000020E61000001086FC9A16230140B9FD747081F64540"
"OCC","81","CH Albi - 81","public","soins longue durée","menacé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Menace sur 30 lits USLD 2012",NULL,NULL,NULL,"30",NULL,"GHT Coeur d'Occitanie",NULL,"OCCITANIE",1907,"0101000020E61000001086FC9A16230140B9FD747081F64540"
"OCC","81","CH Albi - 81","public","endocrinologie","fermé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Endocrinologie complète 2012",NULL,NULL,NULL,NULL,NULL,"GHT Coeur d'Occitanie",NULL,"OCCITANIE",1903,"0101000020E61000001086FC9A16230140B9FD747081F64540"
"OCC","81","CH Albi - 81","public","endocrinologie","réduit (lits fermés)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Endocrinologie 2009 de 11 à 7 lits transférés cardiologie !",NULL,NULL,NULL,"4","cardiologie","GHT Coeur d'Occitanie",NULL,"OCCITANIE",1898,"0101000020E61000001086FC9A16230140B9FD747081F64540"
"OCC","81","CH Albi - 81","public","urologie","fermé",NULL,2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Coeur d'Occitanie",NULL,"OCCITANIE",1902,"0101000020E61000001086FC9A16230140B9FD747081F64540"
"OCC","81","CH Albi - 81","public","ophtalmologie","fermé",NULL,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Coeur d'Occitanie",NULL,"OCCITANIE",1899,"0101000020E61000001086FC9A16230140B9FD747081F64540"
"OCC","81","CH Albi - 81","public","otorhinolaryngologie","fermé",NULL,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Coeur d'Occitanie",NULL,"OCCITANIE",1900,"0101000020E61000001086FC9A16230140B9FD747081F64540"
"OCC","81","CH Albi - 81","public","stomatologie","fermé","2000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Coeur d'Occitanie",NULL,"OCCITANIE",1901,"0101000020E61000001086FC9A16230140B9FD747081F64540"
"OCC","81","CH Albi - 81","public","IRM","menacé",NULL,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Chute accès IRM 2009 : pas d'accès à l'installation neuve de la clinique Claude Bernard et refus de 0,5 journée.",NULL,NULL,NULL,NULL,NULL,"GHT Coeur d'Occitanie",NULL,"OCCITANIE",1906,"0101000020E61000001086FC9A16230140B9FD747081F64540"
"OCC","81","CH du Pays d'Autan Castres - 81","public","cardiologie rythmologique","menacé",NULL,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cardiologie-Rythmologie 2011-12 en lien avec la fusion",NULL,NULL,NULL,NULL,NULL,"GHT Coeur d'Occitanie","CHIC Castres-Mazamet","OCCITANIE",1895,"0101000020E6100000F1743AC41B190240E1DB8B8177C84540"
"OCC","81","CH du Pays d'Autan Castres - 81","public","rythmologie interventionnelle","maintenu",NULL,2012,"2012-07-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Coeur d'Occitanie","CHIC Castres-Mazamet","OCCITANIE",1896,"0101000020E6100000F1743AC41B190240E1DB8B8177C84540"
"OCC","81","CH du Pays d'Autan Mazamet - 81","public","obstétrique","transféré",NULL,1998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CH du Pays d'Autan Castres - 81","public",NULL,NULL,NULL,"GHT Coeur d'Occitanie","CHIC Castres-Mazamet","OCCITANIE",315,"0101000020E6100000C004938C13F70240690E702367BF4540"
"OCC","81","CH du Pays d'Autan Mazamet - 81","public","maternité","fermé",NULL,1998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fermeture Maternité 1998 : l’obstétrique passe à Castres ; il ne reste qu’un Centre Périnatal de Proximité (CPP) ",NULL,NULL,NULL,NULL,NULL,"GHT Coeur d'Occitanie","CHIC Castres-Mazamet","OCCITANIE",316,"0101000020E6100000C004938C13F70240690E702367BF4540"
"OCC","81","CH Lavaur - 81","public","urgences de nuit","interrompu",NULL,2022,"2022-04-01",NULL,NULL,NULL,NULL,NULL,NULL,"Interruptions Urgences de nuit avril-mi 2022",NULL,NULL,NULL,NULL,NULL,"GHT Haute-Garonne et Tarn Ouest",NULL,"OCCITANIE",1537,"0101000020E61000004447D2132117FD3F9C57EA91C0D94540"
"OCC","81","CH Lavaur - 81","public","chirurgie","fermé",NULL,2008,NULL,"2009-05-01",NULL,NULL,NULL,NULL,NULL,"Chir - fin 2008-mai 2009",NULL,NULL,NULL,NULL,NULL,"GHT Haute-Garonne et Tarn Ouest",NULL,"OCCITANIE",1535,"0101000020E61000004447D2132117FD3F9C57EA91C0D94540"
"OCC","81","CH Lavaur - 81","public","psychiatrie","victoire",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,"Succès des mobilisations pour la psychiatrie en 2019",NULL,NULL,NULL,NULL,NULL,NULL,"GHT Haute-Garonne et Tarn Ouest",NULL,"OCCITANIE",1539,"0101000020E61000004447D2132117FD3F9C57EA91C0D94540"
"OCC","81","CH Lavaur - 81","public","endocrinologie","fermé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Haute-Garonne et Tarn Ouest",NULL,"OCCITANIE",1536,"0101000020E61000004447D2132117FD3F9C57EA91C0D94540"
"OCC","81","CH Lavaur - 81","public","psychiatrie adulte","menacé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Grave crise au service de psychiatrie adulte de La Gravette 2021-2022",NULL,NULL,NULL,NULL,NULL,"GHT Haute-Garonne et Tarn Ouest",NULL,"OCCITANIE",1538,"0101000020E61000004447D2132117FD3F9C57EA91C0D94540"
"OCC","81","Clinique Claude Bernard Albi - 81",NULL,"urgences","réduit (autre)",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Réduction des Urgences été 2021",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OCCITANIE",1997,"0101000020E6100000137AB606045201404A4A56100FF74540"
"OCC","81","Clinique Claude Bernard Albi - 81",NULL,"maternité","fermé",NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OCCITANIE",1996,"0101000020E6100000137AB606045201404A4A56100FF74540"
"OCC","81","Clinique Toulouse Lautrec Albi - 81",NULL,"urgences","menacé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OCCITANIE",1470,"0101000020E6100000B467B606C7700140FEAAE89DEBF64540"
"OCC","81","Clinique Toulouse Lautrec Albi - 81",NULL,"maternité","menacé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OCCITANIE",1469,"0101000020E6100000B467B606C7700140FEAAE89DEBF64540"
"OCC","81","Polyclinique Carmaux - 81",NULL,"urgences","transformé",NULL,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Urgences 2010 SAP",NULL,NULL,NULL,NULL,"service d'accueil de proximité et de soins non programmé",NULL,NULL,"OCCITANIE",615,"0101000020E6100000C4BB0B5BB343014009247335CF064640"
"OCC","81","Polyclinique Carmaux - 81",NULL,"service d'accueil de proximité et de soins non programmé","fermé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OCCITANIE",618,"0101000020E6100000C4BB0B5BB343014009247335CF064640"
"OCC","81","Polyclinique Carmaux - 81",NULL,"chirurgie","menacé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OCCITANIE",616,"0101000020E6100000C4BB0B5BB343014009247335CF064640"
"OCC","81","Polyclinique Carmaux - 81",NULL,"service d'accueil de proximité et de soins non programmé","menacé",NULL,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAP-Service d'accueil de proximité et de soins non programmé - 2017-2018",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OCCITANIE",617,"0101000020E6100000C4BB0B5BB343014009247335CF064640"
"OCC","81","Saliès - 81",NULL,"diabétologie","réduit (lits fermés)",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"26",NULL,NULL,NULL,"OCCITANIE",614,"0101000020E6100000267B6BA9B60801406E6182E409F24540"
