nom_hopital;id;id_hopital;suppressions;effectif_total;postes_vacants;service;etat;date_etat;date_fin;annee_etat;nb_lits_fermes;nb_lits_menaces;categorie;commentaire;detail_reduction;autre_etat;description_victoire;local_devenu;transforme_en;prestataire
EPSMS Philippe Pinel Amiens - 80;2937;324;;;;psychiatrie générale;réduction;;;2016;;;psychiatrie;Fermeture d'une unité de 20 lits;fermeture de lits;;;;;
EPSMS Philippe Pinel Amiens - 80;2939;324;;;;psychiatrie générale;réduction;;;2018;;;psychiatrie;Fermeture d'une unité de 20 lits, la 4° depuis 2015;fermeture de lits;;;;;
ESPIC Saint-Joseph Paris-14;1461;530;;;;maladies infectieuses;fermeture;;;2008;;;;;;;;;;
ESPIC Saint-Joseph Paris-14;1462;530;;;;pédiatrie;fermeture;2008-07-01;;2008;;;pédiatrie;juillet 2008;;;;;;
Ex-Clinique Lucine Audincourt - 25;2848;915;;;;maternité;fermeture;;;2014;;;maternité;;;;;;;
Ex-Clinique Lucine Audincourt - 25;2849;915;;;;périnatalité;fermeture;2014-10-01;;2014;;;;;;;;;;
GHAM Romilly-sur-Seine – 10;3040;840;;;;maternité;menace;;;2023;;;maternité;;;;;;;
GHAM Romilly-sur-Seine – 10;3041;840;;;;cardiologie;menace;;;2023;;;cardiologie;;;;;;;
GHAM Romilly-sur-Seine – 10;3042;840;;;;urgences;menace;;;2023;;;urgences;;;;;;;
GHAM Sézanne - 51;347;311;;;;maternité;fermeture;;;1976;;;maternité;;;;;;;
GHAM Sézanne - 51;348;311;;;;chirurgie;fermeture;;;1997;;;chirurgie;;;;;;;
GHBS CRG Hennebont - 56;1620;319;;;;soins de suite et rééducation;interruption;;;2021;10;;soins de suite et rééducation;Interruption 10 lits SSR Unité Kerlivio été 2021;;;;;;
GHBS CRG Hennebont - 56;1619;319;;;;maternité;fermeture;;;2002;;;maternité;Maternité 1999-2002;;;;;;
GHBS CRG Hennebont - 56;1618;319;;;;chirurgie;fermeture;;;2002;;;chirurgie;Chir 1999-2002;;;;;;
GHBS du Scorff - Lorient – 56;2257;321;;;;pédiatrie;menace;;;2009;;;pédiatrie;été 2009;;;;;;
GHBS du Scorff - Lorient – 56;2256;321;;;;maternité;menace;2009-08-01;;2009;;;maternité;Engorgement maternité dès août 2009 suite fermeture sur Ploemeur;saturation;;;;;
GHBS Le Faouet - 56;2212;764;;;;maternité;;;;1971;;;maternité;;;;;;;
GHBS Port-Louis Riantec - 56;2056;763;;;;soins de suite et rééducation;fermeture;;;2016;;;soins de suite et rééducation;;;;;;;
GHBS Quimperlé - 29;660;762;;;;psychiatrie;interruption;;;2021;25;;psychiatrie;Interruptions 25 lits de psychiatrie février 2021;;;;;;
GHBS Quimperlé - 29;366;762;;;;urgences de nuit;menace;;;2008;;;urgences;;;;;;;
GHBS Quimperlé - 29;364;762;;;;maternité;fermeture;;;2007;;;maternité;;;;;;;
GHBS Quimperlé - 29;363;762;;;;pédiatrie;fermeture;;;1999;;;pédiatrie;;;;;;;
GHBS Quimperlé - 29;365;762;;;;chirurgie;fermeture;;;2007;;;chirurgie;;;;;;;
GHCPO Beaumont sur Oise - 95;154;115;;;;réanimation;transfert;;;2019;8;;réanimation;Réanimation (8 lits) vers Pontoise 2019;;;;;;
GHCPO Beaumont sur Oise - 95;2757;115;;;;rééducation;menace;;;2018;;;soins de suite et rééducation;Services menacés : pédiatrie, rééducation, réanimation… sur les trois sites 2018-19;;;;;;
GHCPO Beaumont sur Oise - 95;155;115;;;;soins intensifs;transfert;;;2019;4;;;Réduction Soins intensifs de 4 lits vers Pontoise 2019;;;;;;
GHCPO Beaumont sur Oise - 95;158;115;;;;néonatalogie;réduction;;;2019;;;;Réduction Néonatalogie fin 2019;;;;;;
GHCPO Beaumont sur Oise - 95;2756;115;;;;pédiatrie;menace;;;2018;;;pédiatrie;Services menacés : pédiatrie, rééducation, réanimation… sur les trois sites 2018-19;;;;;;
GHCPO Beaumont sur Oise - 95;2758;115;;;;réanimation;menace;;;2018;;;réanimation;Services menacés : pédiatrie, rééducation, réanimation… sur les trois sites 2018-19;;;;;;
GHCPO Beaumont sur Oise - 95;157;115;;;;soins continus;fermeture;;;2019;;;soins critiques;Fermeture USC fin 2019;;;;;;
GHCPO Beaumont sur Oise - 95;156;115;;;;réanimation;fermeture;;;2019;;;réanimation;Fermeture Réanimation fin 2019;;;;;;
GHCPO Saint Martin du Tertre - 95;273;230;;;;soins de suite et rééducation;fermeture;;;-1;45;;soins de suite et rééducation;Suppression du CH et de ses 45 lits de SSR;;;;;;
GHCPO Saint Martin du Tertre - 95;272;230;;;;soins longue durée;fermeture;2021-02-01;;2021;39;;;USLD février 2021;;;;;;
GHD La Roche-sur-Yon - 85;37;590;;;;standard;réduction;;;2008;;;services annexes;;;;;;;
GHD La Roche-sur-Yon - 85;30;590;;;;ménage;sous-traitance;;;2019;;;services annexes;;;;;;;
GHD La Roche-sur-Yon - 85;3064;590;;;;urgences;interruption;;;2023;;;urgences;Interruption des urgences 11/04/2023;;;;;;
GHD Luçon - 85;2103;301;;;;médecine spécialisée;transformation;;;2003;;;médecine;transformée en médecine polyvalente.;;;;;médecine polyvalente;
GHD Luçon - 85;3091;301;;;;urgences;interruption;;;2023;;;urgences;Interruption des urgences 3 au 5 mai 2023;;;;;;
GHD Luçon - 85;2105;301;;;;nettoyage;sous-traitance;;;-1;;;services annexes;;;;;;;
GHD Luçon - 85;2104;301;;;;standard;réduction;;;2008;;;services annexes;;;;;;;
GHD Luçon - 85;28;301;;;;laboratoire;transfert;;;2004;;;laboratoire;;;;;;;
GHD Luçon - 85;29;301;;;;stérilisation;transfert;;;2019;;;;;;;;;;
GHD Luçon - 85;2106;301;;;;SMUR;menace;;;2012;;;SMUR;;;;;;;
GHD Luçon - 85;2107;301;;;;SMUR;menace;;;2021;;;SMUR;;;;;;;
GHD Luçon - 85;33;301;;;;urgences;interruption;2021-10-01;;2021;;;urgences;octobre 2021;;;;;;
GHD Luçon - 85;3143;301;;;;urgences;interruption;;;2023;;;urgences;Interruption des urgences début août 2023;;;;;;
GHD Luçon - 85;3184;301;;;;urgences de nuit;interruption;;;2023;;;urgences;Suspension des urgences de nuit en fin décembre 2023;;;;;;
GHD Luçon - 85;24;301;;;;maternité;fermeture;;;2001;;;maternité;;;;;;;
GHD Luçon - 85;26;301;;;;cardiologie;fermeture;;;2003;;;cardiologie;;;;;;;
GHD Luçon - 85;27;301;;;;maison de retraite personnes valides;fermeture;;;2004;;;;;;;;;;
GHD Luçon - 85;23;301;;;;chirurgie 24/24;fermeture;;;2001;;;chirurgie;chirurgie 24h / 24h;;;;;;
GHD Luçon - 85;31;301;;;;réadaptation fonctionnelle;fermeture;;;2019;;;;;;;;;;
GHD Luçon - 85;32;301;;;;accueil de jour Alzheimer;fermeture;;;2021;;;;;;;;;;
GHD Luçon - 85;25;301;;;;diabétologie semaine;fermeture;;;2003;;;diabétologie;;;;;;;
GHD Montaigu - 85;2147;58;;;;SMUR de nuit;menace;;;2015;;;SMUR;;;;;;;
GHD Montaigu - 85;3090;58;;;;urgences;interruption;;;2023;;;urgences;Interruption des urgences du 5 au 9 mai 2023 faute de personnel remplaçant;;;;;;
GHD Montaigu - 85;36;58;;;;urgences;interruption;2021-10-01;;2021;;;urgences;Réduction estivale des urgences 2021 Interruption des urgences octobre 2021;interruption estivale;;;;;
GHD Montaigu - 85;3247;58;;;;urgences;réduction;;;2024;;;urgences;Interruption des urgences juillet et août 2024;;;;;;
GHD Montaigu - 85;34;58;;;;maternité;fermeture;;;1998;;;maternité;;;;;;;
GHD Montaigu - 85;35;58;;;;chirurgie;fermeture;;;2000;;;chirurgie;;;;;;;
GHEF Marne-La-Vallée - Jossigny 77;2277;753;;;;chirurgie orthopédique et traumatologique;transfert;;;2020;;;chirurgie;Chirurgie orthopédique et traumatologique regroupée à Meaux 2020;;;;;;
GHEF Marne-La-Vallée - Jossigny 77;2278;753;;;;pédiatrie;menace;;;2019;;;pédiatrie;Pédiatrie en difficulté fin 2019;;;;;;
GHEF René Arbeltier Coulommier - 77;450;99;;;;chirurgie viscérale et orthopédique;transfert;;;2020;;;chirurgie;;;;;;;
GHEF René Arbeltier Coulommier - 77;449;99;;;;médecine;réduction;2013-10-01;;2013;40;;médecine;;fermeture de lits;;;;;
GHEF Saint-Faron Meaux - 77;2149;98;;;;chirurgie viscérale et orthopédique;réduction;;;2011;;;chirurgie;Réduction Chirurgie viscérale et orthopédique de 22h30 à 8h00 uniquement un jour sur 2. 2011;jours d'ouverture;;;;;
GHEF Saint-Faron Meaux - 77;2151;98;;;;urgences;interruption;2018-12-24;2018-12-31;2018;;;urgences;Urgences et SMUR fermés temporairement noël 2018;;;;;;
GHEF Saint-Faron Meaux - 77;2153;98;;;;pédiatrie;menace;;;2019;;;pédiatrie;Crise en pédiatrie fin 2019;;;;;;
GHEF Saint-Faron Meaux - 77;2150;98;;;;urgences de nuit;réduction;;;2012;;;urgences;;fermeture nocturne;;;;;
GHEF Saint-Faron Meaux - 77;2152;98;;;;SMUR;interruption;2018-12-24;2018-12-31;2018;;;SMUR;Urgences et SMUR fermés temporairement noël 2018;;;;;;
GHEM Simone Veil Montmorency - 95;1522;877;;;;maternité;transfert;;;2014;;;maternité;fin 2014;;;;;;
GHIRM Le Raincy- - 93;485;866;;;;cardiologie;fermeture;;;2000;25;;cardiologie;;;;;;;
GHIRM Le Raincy- - 93;486;866;;;;urgences;fermeture;;;2000;;;urgences;;;;;;;
GHIRM Montfermeil - 93;152;105;;;;lingerie;sous-traitance;;;2011;;;services annexes;;;;;;;
GHIRM Montfermeil - 93;151;105;;;;cuisine;sous-traitance;;;2011;;;services annexes;;;;;;;
GHIRM Montfermeil - 93;153;105;;;;stérilisation;menace;;;2012;;;;;;;;;;
GHIV Marines - 95;548;116;;;;restauration;sous-traitance;;;2016;;;services annexes;Privatisation restauration 2016 ?;à vérifier;;;;;
GHLRRA La Rochelle;3014;691;;;;urgences;réduction;;;2023;;;urgences;Limitation d’entrées aux Urgences (filtre par le 15) en février 2015;;;;;;
GHLRRA La Rochelle;3267;691;;;;chirurgie orthopédique;réduction;;;2024;;;chirurgie;Grave crise à l’unité de chirurgie orthopédique été 2024. Manque de personnel, délais très longs.;;;;;;
GHLRRA La Rochelle;3268;691;;;;gérontologie;réduction;;;2024;;;gériatrie;Grave crise en gérontologie pour les mêmes raisons qu’en chirurgie en été 2024;;;;;;
GHM Portes du Sud Vénissieux - 69;3132;957;;;;général;menace;;;2023;;;autre;Menace mise en redressement judiciaire été 2023 ainsi que la Maison de retraite la Solidage;;;;;;
GHNE de Juvisy - 91;2053;110;;;;médecine;interruption;2009-07-01;2009-08-31;2009;;;médecine;Médecine Fermetures d’été 2009;interruption estivale;;;;;
GHNE de Juvisy - 91;2046;110;;;;urologie;fermeture;;;2008;;;;;;;;;;
GHNE de Juvisy - 91;3179;110;;;;urgences;menace;;;2023;;;urgences;Fermeture des urgences annoncées en décembre 2023 pour la mi 2024;fermé ?;;;;;
GHNE de Juvisy - 91;3208;110;;;;urgences;fermeture;;;2024;;;urgences;Annonce en février de la fermeture des Urgences le 01/07/2024;;;;;;
GHNE de Juvisy - 91;2052;110;;;;soins de suite et rééducation;réduction;;;2009;;;soins de suite et rééducation;Diminution lits SSR 2009;fermeture de lits;;;;;
GHNE de Juvisy - 91;2050;110;;;;centre IVG;fermeture;;;-1;;;IVG;;;;;;;
GHNE de Juvisy - 91;2048;110;;;;chirurgie;fermeture;2009-05-01;;2009;;;chirurgie;mai 2009;;;;;;
GHNE de Juvisy - 91;2047;110;;;;ORL;fermeture;;;2008;;;;;;;;;;
GHNE de Juvisy - 91;2051;110;;;;soins intensifs;fermeture;;;2009;;;;;;;;;;
GHNE de Juvisy - 91;2049;110;;;;maternité;fermeture;2009-05-01;;2009;;;maternité;Mai 2009;;;;;;
GHNE Longjumeau - 91;2042;111;;;;chirurgie;menace;;;2024;;;chirurgie;SUPPRESSION médecine, chirurgie, obstétrique 2024 ?;;;;;;
GHNE Longjumeau - 91;2041;111;;;;médecine;menace;;;2024;;;médecine;SUPPRESSION médecine, chirurgie, obstétrique 2024 ?;;;;;;
GHNE Longjumeau - 91;2040;111;;;;urgences pédiatriques;interruption;;;2021;;;urgences;Interruption Urgences pédiatriques fin 2021;;;;;;
GHNE Longjumeau - 91;2044;111;;;;néonatalité;maintien;;;2014;;;;;;;2014 : maintien des lits de soins intensifs de néo-natalité, et des 6 postes IDE (début 2014);;;
GHNE Longjumeau - 91;2043;111;;;;obstétrique;menace;;;2024;;;;SUPPRESSION médecine, chirurgie, obstétrique 2024 ?;;;;;;
GHNE Longjumeau - 91;3302;111;;;;Tous;désorganisation / fragilisation;;;2025;;;autre;Dégradation par manque de personnel et de considérations. Chute du moral et grève en février 2025.;;;;;;
GHNE Longjumeau - 91;2038;111;;;;néonatalité;réduction;;;2014;;;;;fermeture de lits;;;;;
GHNE Longjumeau - 91;2039;111;;;;soins de suite;fermeture;;;2014;;;soins de suite et rééducation;;;;;;;
GHNE Orsay - 91;203;109;;;;pédiatrie;réduction;2020-10-01;;2020;;;pédiatrie;Réduction pédiatrie 10/2020;;;;;;
GHNE Orsay - 91;2968;109;;;;urgences pédiatriques;interruption;2022-12-16;2023-01-13;2022;;;urgences;du 16/12/2022 au 13/01/2023;;;;;;
GHNEM - Necker - 75015;1729;697;;;;pédiatrie;réduction;2021-10-01;;2021;;;pédiatrie;octobre 2021;;;;;;
GHPP Montélimar - 26;2293;772;;;;bloc opératoire;interruption;2021-09-01;;2021;;;bloc opératoire;Fermeture temporaire en septembre 2021;;;;;;
GHPSO Creil - 60;2729;224;;;;maternité;transfert;;;2018;;;maternité;2018 Maternité transférée à Senlis;;;;;;
GHPSO Creil - 60;2736;224;;;;maternité;victoire;;;2022;;;maternité;;;;Fusion maternité Creil Senlis jugée illégale 2022;;;
GHPSO Creil - 60;2735;224;;;;maternité;menace;;;2017;;;maternité;Maternité 2017-2018;;;;;;
GHPSO Creil - 60;2734;224;;;;urgences;réduction;2021-09-01;2021-10-31;2021;;;urgences;notamment cardiologiques en septembre-octobre 2021;;;;;;
GHPSO Creil - 60;2730;224;;;;urgences;fusion;;;2021;;;urgences;Réduction estivale des urgences de Senlis 2021 et regroupement sur Creil;;;;;;
GHPSO Creil - 60;2732;224;;;;diabétologie;fermeture;;;-1;;;diabétologie;;;;;;;
GHPSO Creil - 60;2733;224;;;;SMUR;fermeture;;;2021;;;SMUR;Fermeture du SMUR depuis l'été 2021;;;;;;
GHPSO Senlis - 60;2731;82;;;;urgences;transfert;;;2021;;;urgences;;à vérifier;;;;;
GHPSO Senlis - 60;1826;82;;;;urgences;réduction;;;2021;;;urgences;Réduction estivale des urgences de Senlis 2021 et regroupement sur Creil;;;;;;
GHRMSA Saint-Jacques Thann - 68;248;9;;;;urgences;interruption;2016-11-01;2017-04-30;2016;;;urgences;pendant 6 mois  - novembre 2016;;;;;;
GHRMSA Saint-Jacques Thann - 68;250;9;;;;maternité;fermeture;;;2019;;;maternité;;;;;;;
GHRMSA Saint-Jacques Thann - 68;249;9;;;;soins intensifs;fermeture;2009-01-01;;2009;;;;janvier 2009;;;;;;
GHRMSA Saint-Morand Altkirch - 68;2537;52;;;;urgences;interruption;2021-11-01;2021-11-30;2021;;;urgences;Interruption Urgences novembre 2021;;;;;;
GHRMSA Saint-Morand Altkirch - 68;2538;52;;;;urgences;menace;;;2020;;;urgences;Urgences 2019-20;;;;;;
GHRMSA Saint-Morand Altkirch - 68;2536;52;;;;urgences;interruption;2019-09-01;2019-09-30;2019;;;urgences;Interruption Urgences 09/2019;;;;;;
GHRMSA Saint-Morand Altkirch - 68;2534;52;;;;maternité;fermeture;;;2019;;;maternité;;;;;;;
GHRMSA Saint-Morand Altkirch - 68;2535;52;;;;soins continus;fermeture;;;2019;;;soins critiques;;;;;;;
GHRMSA Émile Muller Mulhouse - 68;2540;245;;;;urgences;interruption;;;2019;;;urgences;Urgences fermeture temporaire 2019 ?;à vérifier;;;;;
GHRMSA Émile Muller Mulhouse - 68;2539;245;;;;chirurgie pédiatrique;fermeture;;;2020;;;chirurgie;Fermeture Chirurgie pédiatrique du Pôle Femme Mère Enfant début 2020;;;;;;
GHSA Rethel - 08;1552;210;;;;chirurgie;interruption;;;2018;;;chirurgie;;;;;;;
GHSA Rethel - 08;1551;210;;;;maternité;fermeture;;;2011;;;maternité;;;;;;;
GHSA Vouziers - 08;2786;361;;;;médecine;réduction;;;2021;;;médecine;Réduction service de médecine fin 2021;;;;;;
GHSA Vouziers - 08;2789;361;;;;bloc chirurgical;menace;;;-1;;;bloc opératoire;Fin totale bloc Chir ?;à vérifier;;;;;
GHSA Vouziers - 08;2785;361;;;;urgences;menace;;;2019;;;urgences;;;;;;;
GHSA Vouziers - 08;2788;361;;;;urgences;réduction;;;2022;;;urgences;Réduction horaires des urgences début 2022;réductions horaires;;;;;
GHSA Vouziers - 08;2787;361;;;;EHPAD;réduction;;;2022;;;gériatrie;Réduction lits en EHPAD début 2022;fermeture de lits;;;;;
GHSA Vouziers - 08;2780;361;;;;maternité;fermeture;;;1993;;;maternité;;;;;;;
GHSA Vouziers - 08;2783;361;;;;chirurgie;fermeture;;;2008;;;chirurgie;;;;;;;
GHSA Vouziers - 08;2782;361;;;;unité de surveillance continue;fermeture;;;2004;;;;;;;;;;
GHSA Vouziers - 08;2784;361;;;;endoscopie digestive;fermeture;;;2009;;;imagerie médicale;;;;;;;
GHSA Vouziers - 08;2781;361;;;;réanimation;fermeture;;;2004;;;réanimation;;;;;;;
GHSIF Melun - 77;2074;46;;;;chirurgie;privatisation;;;2015;;;chirurgie;L'ARS impose l'entrée du privé : totale privatisation chirurgie en 2015 ?;;;;;;
GHSIF Melun - 77;2075;46;;;;radiologie;privatisation;;;-1;;;imagerie médicale;Privatisation radiologie en cours;;;;;;
GHSIF Melun - 77;2073;46;;;;psychiatrie;réduction;;;2011;20;;psychiatrie;Fermeture unité Ariane 01 de 20 lits en psychiatrie en 2011. Crise en psychiatrie 2011;;;;;;
GHSIF Melun - 77;2072;46;;;;bloc chirurgical;réduction;;;2009;;;bloc opératoire;Bloc chirurgical fermé la nuit et le we depuis 2009;fermeture nocturne;;;;;
GHSO Obernai - 67;123;29;;;;maternité;fermeture;2008-09-01;;2008;;;maternité;septembre 2008;;;;;;
GHSO Obernai - 67;124;29;;;;chirurgie;fermeture;;;2008;;;chirurgie;;;;;;;
GHSO Sélestat - 67;202;37;;;;réanimation;transformation;;;2016;;;réanimation;;;;;;soins continus;
GHU Avicenne Bobigny - 93;1762;449;;;;IVG;menace;;;-1;;;IVG;;;;;;;
GHU Avicenne Bobigny - 93;1763;449;;;;planning familial;menace;;;-1;;;;;;;;;;
GHU Avicenne Bobigny - 93;1765;449;;;;urgences;menace;;;2021;;;urgences;Surcharge aux urgences 2021;saturation;;;;;
GHU Avicenne Bobigny - 93;1764;449;;;;unité médico-judiciaire;menace;;;2021;;;;;;;;;;
GHU Jean Verdier Bondy - 93;1519;106;;;;maternité;fermeture;;;2017;;;maternité;;;;;;;
GHUPN Sainte-Anne Paris-14;2944;759;;;;centre médico psychologique;menace;;;2014;;;centre médico-psychologique;Menace de fermeture du CMP (intersecteur infanto-juvénil) 2014 : cela touche tout le 14°;;;;;;
HCB - Philippe le Bon Beaune - 21;2505;832;;;;soins de suite et rééducation;réduction;2021-09-01;;2021;;;soins de suite et rééducation;septembre 2021;;;;;;
HCB - Philippe le Bon Beaune - 21;2504;832;;;;médecine;réduction;2021-09-01;;2021;;;médecine;septembre 2021;;;;;;
HCB - Philippe le Bon Beaune - 21;2503;832;;;;gériatrie;réduction;2021-09-01;;2021;;;gériatrie;septembre 2021;;;;;;
HCB Nuits-Saint-Georges - 21;2508;833;;;;gériatrie;réduction;2021-09-01;;2021;;;gériatrie;septembre 2021;;;;;;
HCB Nuits-Saint-Georges - 21;2509;833;;;;médecine;réduction;2021-09-01;;2021;;;médecine;septembre 2021;;;;;;
HCB Nuits-Saint-Georges - 21;2510;833;;;;soins de suite et rééducation;réduction;2021-09-01;;2021;;;soins de suite et rééducation;septembre 2021;;;;;;
HCB Seurre - 21;2513;834;;;;soins de suite et rééducation;réduction;2021-09-01;;2021;;;soins de suite et rééducation;septembre 2021;;;;;;
HCB Seurre - 21;2512;834;;;;médecine;réduction;2021-09-01;;2021;;;médecine;septembre 2021;;;;;;
HCB Seurre - 21;2511;834;;;;gériatrie;réduction;2021-09-01;;2021;;;gériatrie;septembre 2021;;;;;;
HCL A. Charial Francheville - 69;2405;813;;;;gériatrie;menace;;;2015;;;gériatrie;Suppression gériatrie programmée en 2015 pour 2018 Suppression totale prévue en novembre 2020 pour 2021;;;;;;
HCL A. Charial Francheville - 69;2403;813;;;;soins de suite et rééducation;transfert;2016-06-01;;2016;;;soins de suite et rééducation;;;;;;;
HCL A. Charial Francheville - 69;2404;813;;;;gériatrie;fermeture;;;2018;;;gériatrie;;;;;;;
HCL Croix-Rousse Lyon - 69;696;505;;;;centre IVG;menace;;;2012;;;IVG;;;;;;;
HCL Henry Gabrielle Saint-Genis-Laval - 69;2454;507;;;;centre de rééducation fonctionnelle;maintien;;;2020;;;soins de suite et rééducation;;;;Fin 2020 : transfert vers Desgenettes bloqué;;;
HCL Henry Gabrielle Saint-Genis-Laval - 69;2453;507;;;;centre de rééducation fonctionnelle;transfert;;;2017;;;soins de suite et rééducation;Vente site du centre de rééducation fonctionnelle Henry Gabrielle, transfert à l'hôpital des armées Desgenettes dans Lyon 2017;;;;;;
HCL Lyon-Sud Pierre-Bénite - 69;2407;812;;;;bloc opératoire;réduction;2021-10-01;;2021;;;bloc opératoire;Réduction Bloc opératoire du tiers de sa capacité octobre 2021;;;;;;
HCL Lyon-Sud Pierre-Bénite - 69;2406;812;;;;hospitalisation;réduction;2021-10-01;;2021;88;;hospitalisation;Réduction Hospitalisation complète de 88 lits en octobre 2021;fermeture de lits;;;;;
HCL Édouard Herriot Lyon - 69;2411;566;;;;parking;réduction;;;2021;;;services annexes;;;;;;;
HCL Édouard Herriot Lyon - 69;2410;566;;;;chirurgie;réduction (lits fermés);;;2018;14;;chirurgie;14 lits et 12 postes octobre 2018;fermeture de lits;;;;;
HCL Édouard Herriot Lyon - 69;2408;566;;;;post-urgence;réduction;2010-05-01;;2010;17;;;mai 2010;fermeture de lits;;;;;
HCL Édouard Herriot Lyon - 69;2409;566;;;;gériatrie;réduction;;;2010;5;;gériatrie;5 lits sur 19;fermeture de lits;;;;;
